NUM	B/D	DAY	MON	YEA	H	MN	SEC	Ci	TZ	LAT	LON
1286	D	21	04	1908	13	50	40	04	0	48N50	2E20
1287	B	22	04	1908	03	50	40		0	48N50	2E20
1288	D	23	04	1908	04	50	40	11	0	48N50	2E20
1289	B	15	05	1905	07	20	40		0	48N50	2E20
1290	D	28	04	1908	11	50	40	08	0	48N50	2E20
1291	B	11	12	1903	03	50	40		0	48N50	2E20
1292	D	28	04	1908	16	50	40	08	0	48N50	2E20
1293	B	29	09	1907	06	50	40		0	48N50	2E20
1294	D	01	05	1908	08	20	40	11	0	48N50	2E20
1295	B	14	01	1908	06	50	40		0	48N50	2E20
1296	D	05	05	1908	03	50	40	09	0	48N50	2E20
1297	B	17	07	1905	20	20	40		0	48N50	2E20
1298	D	21	05	1908	17	20	40	07	0	48N50	2E20
1299	B	30	09	1904	16	50	40		0	48N50	2E20
1300	D	24	05	1908	12	50	40	12	0	48N50	2E20
1301	B	31	03	1908	11	20	40		0	48N50	2E20
1302	D	14	06	1908	07	50	40	05	0	48N50	2E20
1303	B	17	07	1904	11	50	40		0	48N50	2E20
1304	D	19	06	1908	06	50	40	10	0	48N50	2E20
1305	B	12	05	1908	01	50	40		0	48N50	2E20
1306	D	19	06	1908	06	50	40	10	0	48N50	2E20
1307	B	04	01	1907	03	50	40		0	48N50	2E20
1308	D	02	07	1908	02	50	40	01	0	48N50	2E20
1309	B	23	01	1907	05	50	40		0	48N50	2E20
1310	D	04	07	1908	10	20	40	02	0	48N50	2E20
1311	B	09	07	1908	09	50	40		0	48N50	2E20
1312	D	09	07	1908	11	50	40	02	0	48N50	2E20
1313	B	04	01	1907	17	50	40		0	48N50	2E20
1314	D	15	07	1908	06	50	40	14	0	48N50	2E20
1315	B	06	01	1908	03	50	40		0	48N50	2E20
1316	D	20	07	1908	09	50	40	02	0	48N50	2E20
1317	B	05	01	1908	18	50	40		0	48N50	2E20
1318	D	20	07	1908	18	50	40	02	0	48N50	2E20
1319	B	22	01	1908	11	50	40		0	48N50	2E20
1320	D	04	08	1908	14	50	40	03	0	48N50	2E20
1321	B	27	02	1905	06	20	40		0	48N50	2E20
1322	D	07	08	1908	18	50	40	10	0	48N50	2E20
1323	B	03	11	1907	09	20	40		0	48N50	2E20
1324	D	10	08	1908	07	50	40	06	0	48N50	2E20
1325	B	23	03	1892	04	50	40		0	48N50	2E20
1326	D	15	08	1908	01	50	40	06	0	48N50	2E20
1327	B	17	06	1908	06	50	40		0	48N50	2E20
1328	D	16	08	1908	01	20	40	01	0	48N50	2E20
1329	B	07	08	1907	04	50	40		0	48N50	2E20
1330	D	19	08	1908	15	20	40	16	0	48N50	2E20
1331	B	21	08	1908	09	50	40		0	48N50	2E20
1332	D	23	08	1908	05	50	40	03	0	48N50	2E20
1333	B	14	12	1887	02	50	40		0	48N50	2E20
1334	D	28	08	1908	12	50	40	02	0	48N50	2E20
1335	B	24	02	1887	10	50	40		0	48N50	2E20
1336	D	02	09	1908	07	50	40	02	0	48N50	2E20
1337	B	28	12	1856	19	50	40		0	48N50	2E20
1338	D	02	09	1908	11	50	40	02	0	48N50	2E20
1339	B	16	08	1908	12	50	40		0	48N50	2E20
1340	D	04	09	1908	22	50	40	12	0	48N50	2E20
1341	B	25	07	1907	06	50	40		0	48N50	2E20
1342	D	18	09	1908	12	20	40	06	0	48N50	2E20
1343	B	11	08	1908	19	20	40		0	48N50	2E20
1344	D	24	09	1908	03	50	40	08	0	48N50	2E20
1345	B	23	06	1908	13	50	40		0	48N50	2E20
1346	D	01	10	1908	09	50	40	11	0	48N50	2E20
1347	B	24	05	1891	03	50	40		0	48N50	2E20
1348	D	10	10	1908	12	50	40	01	0	48N50	2E20
1349	B	05	06	1908	09	50	40		0	48N50	2E20
1350	D	11	10	1908	14	50	40	01	0	48N50	2E20
1351	B	14	11	1875	08	50	40		0	48N50	2E20
1352	D	16	10	1908	0	50	40	03	0	48N50	2E20
1353	B	27	12	1868	09	50	40		0	48N50	2E20
1354	D	23	10	1908	03	50	40	01	0	48N50	2E20
1355	B	02	08	1908	21	20	40		0	48N50	2E20
1356	D	30	10	1908	12	20	40	04	0	48N50	2E20
1357	B	26	03	1892	05	50	40		0	48N50	2E20
1358	D	31	10	1908	02	50	40	14	0	48N50	2E20
1359	B	19	07	1908	09	50	40		0	48N50	2E20
1360	D	15	11	1908	21	20	40	05	0	48N50	2E20
1361	B	23	04	1908	16	50	40		0	48N50	2E20
1362	D	08	12	1908	10	50	40	04	0	48N50	2E20
1363	B	04	05	1907	09	50	40		0	48N50	2E20
1364	D	11	12	1908	20	20	40	01	0	48N50	2E20
1365	B	30	10	1857	13	50	40		0	48N50	2E20
1366	D	21	12	1908	11	50	40	01	0	48N50	2E20
1367	B	24	08	1906	16	50	40		0	48N50	2E20
1368	D	02	01	1909	18	20	40	13	0	48N50	2E20
1369	B	27	03	1908	20	20	40		0	48N50	2E20
1370	D	03	01	1909	10	20	40	20	0	48N50	2E20
1371	B	05	11	1908	08	0	40		0	48N50	2E20
1372	D	05	01	1909	11	20	40	07	0	48N50	2E20
1373	B	13	01	1909	15	50	40		0	48N50	2E20
1374	D	25	01	1909	22	20	40	12	0	48N50	2E20
1375	B	15	05	1893	01	50	40		0	48N50	2E20
1376	D	28	01	1909	06	50	40	11	0	48N50	2E20
1377	B	13	02	1882	04	50	40		0	48N50	2E20
1378	D	05	02	1909	17	20	40	04	0	48N50	2E20
1379	B	01	04	1908	06	20	40		0	48N50	2E20
1380	D	14	02	1909	03	50	40	03	0	48N50	2E20
1381	B	25	06	1908	04	50	40		0	48N50	2E20
1382	D	16	02	1909	22	50	40	03	0	48N50	2E20
1383	B	29	12	1908	03	50	40		0	48N50	2E20
1384	D	19	02	1909	04	35	40	02	0	48N50	2E20
1385	B	06	02	1863	21	50	40		0	48N50	2E20
1386	D	23	02	1909	02	50	40	13	0	48N50	2E20
1387	B	05	11	1904	14	20	40		0	48N50	2E20
1388	D	26	02	1909	17	50	40	09	0	48N50	2E20
1389	B	16	04	1908	14	50	40		0	48N50	2E20
1390	D	28	02	1909	13	50	40	03	0	48N50	2E20
1391	B	19	05	1865	08	50	40		0	48N50	2E20
1392	D	01	03	1909	09	20	40	04	0	48N50	2E20
1393	B	18	09	1908	09	20	40		0	48N50	2E20
1394	D	12	03	1909	01	50	40	04	0	48N50	2E20
1395	B	06	11	1894	08	20	40		0	48N50	2E20
1396	D	13	03	1909	01	20	40	06	0	48N50	2E20
1397	B	20	02	1867	17	50	40		0	48N50	2E20
1398	D	13	03	1909	08	20	40	06	0	48N50	2E20
1399	B	15	07	1856	22	50	40		0	48N50	2E20
1400	D	23	03	1909	0	50	40	08	0	48N50	2E20
1401	B	30	10	1889	08	50	40		0	48N50	2E20
1402	D	01	04	1909	22	50	40	05	0	48N50	2E20
1403	B	21	09	1907	13	50	40		0	48N50	2E20
1404	D	08	04	1909	15	50	40	01	0	48N50	2E20
1405	B	07	07	1900	19	50	40		0	48N50	2E20
1406	D	12	04	1909	19	50	40	10	0	48N50	2E20
1407	B	25	10	1899	21	50	40		0	48N50	2E20
1408	D	13	04	1909	06	20	40	06	0	48N50	2E20
1409	B	15	04	1909	04	50	40		0	48N50	2E20
1410	D	19	04	1909	01	50	40	06	0	48N50	2E20
1411	B	01	06	1860	21	50	40		0	48N50	2E20
1412	D	24	04	1909	10	50	40	07	0	48N50	2E20
1413	B	31	12	1896	23	20	40		0	48N50	2E20
1414	D	03	05	1909	10	20	40	03	0	48N50	2E20
1415	B	22	02	1884	10	50	40		0	48N50	2E20
1416	D	16	05	1909	05	50	40	08	0	48N50	2E20
1417	B	23	11	1905	23	20	40		0	48N50	2E20
1418	D	18	05	1909	07	20	40	18	0	48N50	2E20
1419	B	19	02	1904	09	50	40		0	48N50	2E20
1420	D	20	05	1909	18	20	40	05	0	48N50	2E20
1421	B	15	07	1908	20	20	40		0	48N50	2E20
1422	D	01	06	1909	0	50	40	08	0	48N50	2E20
1423	B	05	11	1906	02	05	40		0	48N50	2E20
1424	D	05	06	1909	16	50	40	04	0	48N50	2E20
1425	B	18	04	1906	13	50	40		0	48N50	2E20
1426	D	12	06	1909	18	20	40	02	0	48N50	2E20
1427	B	25	05	1909	14	50	40		0	48N50	2E20
1428	D	19	06	1909	22	50	40	03	0	48N50	2E20
1429	B	10	06	1909	05	50	40		0	48N50	2E20
1430	D	22	06	1909	04	50	40	11	0	48N50	2E20
1431	B	20	07	1882	17	50	40		0	48N50	2E20
1432	D	23	06	1909	17	50	40	10	0	48N50	2E20
1433	B	12	07	1908	02	50	40		0	48N50	2E20
1434	D	24	06	1909	11	20	40	07	0	48N50	2E20
1435	B	13	03	1907	07	20	40		0	48N50	2E20
1436	D	05	07	1909	07	50	40	01	0	48N50	2E20
1437	B	02	02	1906	22	20	40		0	48N50	2E20
1438	D	07	07	1909	07	50	40	02	0	48N50	2E20
1439	B	27	09	1858	06	50	40		0	48N50	2E20
1440	D	15	07	1909	21	35	40	09	0	48N50	2E20
1441	B	31	03	1881	08	50	40		0	48N50	2E20
1442	D	26	07	1909	23	20	40	03	0	48N50	2E20
1443	B	28	07	1909	15	50	40		0	48N50	2E20
1444	D	06	08	1909	01	50	40	01	0	48N50	2E20
1445	B	25	08	1908	0	50	40		0	48N50	2E20
1446	D	20	08	1909	03	50	40	06	0	48N50	2E20
1447	B	08	03	1909	08	50	40		0	48N50	2E20
1448	D	20	08	1909	23	35	40	06	0	48N50	2E20
1449	B	30	04	1909	01	50	40		0	48N50	2E20
1450	D	03	09	1909	12	50	40	12	0	48N50	2E20
1451	B	23	03	1885	0	50	40		0	48N50	2E20
1452	D	04	09	1909	0	50	40	10	0	48N50	2E20
1453	B	24	12	1866	01	20	40		0	48N50	2E20
1454	D	19	09	1909	12	20	40	00	0	48N50	2E20
1455	B	05	09	1888	23	20	40		0	48N50	2E20
1456	D	27	09	1909	07	20	40	08	0	48N50	2E20
1457	B	10	06	1889	01	50	40		0	48N50	2E20
1458	D	03	10	1909	11	20	40	09	0	48N50	2E20
1459	B	05	12	1883	05	50	40		0	48N50	2E20
1460	D	04	10	1909	18	50	40	08	0	48N50	2E20
1461	B	04	04	1898	02	50	40		0	48N50	2E20
1462	D	05	10	1909	03	50	40	02	0	48N50	2E20
1463	B	17	06	1893	14	50	40		0	48N50	2E20
1464	D	16	10	1909	05	50	40	02	0	48N50	2E20
1465	B	20	07	1909	04	50	40		0	48N50	2E20
1466	D	18	10	1909	04	50	40	16	0	48N50	2E20
1467	B	30	01	1901	10	20	40		0	48N50	2E20
1468	D	18	10	1909	09	50	40	16	0	48N50	2E20
1469	B	04	10	1903	06	50	40		0	48N50	2E20
1470	D	26	10	1909	08	50	40	04	0	48N50	2E20
1471	B	10	08	1869	17	50	40		0	48N50	2E20
1472	D	31	10	1909	01	50	40	03	0	48N50	2E20
1473	B	31	07	1870	08	50	40		0	48N50	2E20
1474	D	04	11	1909	04	50	40	01	0	48N50	2E20
1475	B	13	02	1902	17	50	40		0	48N50	2E20
1476	D	06	11	1909	16	50	40	06	0	48N50	2E20
1477	B	01	11	1909	0	50	40		0	48N50	2E20
1478	D	07	11	1909	17	50	40	02	0	48N50	2E20
1479	B	17	10	1907	02	50	40		0	48N50	2E20
1480	D	13	11	1909	11	20	40	03	0	48N50	2E20
1481	B	19	07	1885	06	50	40		0	48N50	2E20
1482	D	02	12	1909	21	50	40	11	0	48N50	2E20
1483	B	01	06	1869	08	50	40		0	48N50	2E20
1484	D	05	12	1909	10	20	40	02	0	48N50	2E20
1485	B	04	10	1874	18	50	40		0	48N50	2E20
1486	D	29	12	1909	15	50	40	04	0	48N50	2E20
1487	B	21	08	1909	21	20	40		0	48N50	2E20
1488	D	02	01	1910	01	50	40	02	0	48N50	2E20
1489	B	02	10	1908	01	50	40		0	48N50	2E20
1490	D	03	01	1910	07	50	40	02	0	48N50	2E20
1491	B	26	09	1905	03	20	40		0	48N50	2E20
1492	D	09	01	1910	05	50	40	08	0	48N50	2E20
1493	B	05	08	1874	08	50	40		0	48N50	2E20
1494	D	10	01	1910	21	50	40	03	0	48N50	2E20
1495	B	09	02	1909	08	50	40		0	48N50	2E20
1496	D	03	02	1910	03	50	40	10	0	48N50	2E20
1497	B	10	02	1910	20	50	40		0	48N50	2E20
1498	D	14	02	1910	01	20	40	11	0	48N50	2E20
1499	B	16	01	1868	14	50	40		0	48N50	2E20
1500	D	18	02	1910	05	50	40	10	0	48N50	2E20
1501	B	20	09	1909	14	50	40		0	48N50	2E20
1502	D	20	02	1910	08	50	40	14	0	48N50	2E20
1503	B	24	06	1898	05	50	40		0	48N50	2E20
1504	D	22	02	1910	04	20	40	09	0	48N50	2E20
1505	B	05	06	1905	15	20	40		0	48N50	2E20
1506	D	26	02	1910	04	50	40	09	0	48N50	2E20
1507	B	17	03	1909	0	50	40		0	48N50	2E20
1508	D	01	03	1910	22	20	40	08	0	48N50	2E20
1509	B	12	08	1908	17	20	40		0	48N50	2E20
1510	D	03	03	1910	06	50	40	07	0	48N50	2E20
1511	B	20	06	1908	05	20	40		0	48N50	2E20
1512	D	04	03	1910	12	50	40	11	0	48N50	2E20
1513	B	20	06	1908	11	50	40		0	48N50	2E20
1514	D	16	03	1910	13	50	40	11	0	48N50	2E20
1515	B	09	02	1910	0	50	40		0	48N50	2E20
1516	D	21	03	1910	02	50	40	10	0	48N50	2E20
1517	B	14	01	1902	13	50	40		0	48N50	2E20
1518	D	25	03	1910	21	50	40	00	0	48N50	2E20
1519	B	14	04	1878	07	50	40		0	48N50	2E20
1520	D	28	03	1910	02	50	40	19	0	48N50	2E20
1521	B	01	07	1908	09	50	40		0	48N50	2E20
1522	D	29	03	1910	02	50	40	13	0	48N50	2E20
1523	B	16	02	1910	13	50	40		0	48N50	2E20
1524	D	09	04	1910	22	50	40	03	0	48N50	2E20
1525	B	03	04	1881	19	50	40		0	48N50	2E20
1526	D	12	04	1910	06	50	40	10	0	48N50	2E20
1527	B	06	08	1905	03	50	40		0	48N50	2E20
1528	D	15	04	1910	13	20	40	01	0	48N50	2E20
1529	B	08	04	1910	21	20	40		0	48N50	2E20
1530	D	19	04	1910	09	20	40	09	0	48N50	2E20
1531	B	14	07	1909	17	50	40		0	48N50	2E20
1532	D	27	04	1910	03	50	40	16	0	48N50	2E20
1533	B	16	09	1909	07	50	40		0	48N50	2E20
1534	D	06	05	1910	08	50	40	04	0	48N50	2E20
1535	B	12	03	1877	09	50	40		0	48N50	2E20
1536	D	08	05	1910	19	50	40	01	0	48N50	2E20
1537	B	03	12	1867	14	50	40		0	48N50	2E20
1538	D	12	05	1910	04	20	40	03	0	48N50	2E20
1539	B	20	07	1908	15	50	40		0	48N50	2E20
1540	D	14	05	1910	17	50	40	09	0	48N50	2E20
1541	B	02	10	1909	21	50	40		0	48N50	2E20
1542	D	14	05	1910	17	50	40	09	0	48N50	2E20
1543	B	06	08	1867	19	50	40		0	48N50	2E20
1544	D	23	05	1910	0	50	40	06	0	48N50	2E20
1545	B	24	08	1909	10	50	40		0	48N50	2E20
1546	D	27	05	1910	16	20	40	07	0	48N50	2E20
1547	B	07	01	1909	02	05	40		0	48N50	2E20
1548	D	27	05	1910	17	20	40	07	0	48N50	2E20
1549	B	21	04	1908	08	20	40		0	48N50	2E20
1550	D	31	05	1910	21	50	40	09	0	48N50	2E20
1551	B	13	01	1882	05	50	40		0	48N50	2E20
1552	D	05	06	1910	01	50	40	01	0	48N50	2E20
1553	B	17	01	1909	05	50	40		0	48N50	2E20
1554	D	05	06	1910	04	50	40	01	0	48N50	2E20
1555	B	23	06	1881	12	50	40		0	48N50	2E20
1556	D	15	06	1910	21	50	40	00	0	48N50	2E20
1557	B	20	08	1905	0	05	40		0	48N50	2E20
1558	D	21	06	1910	01	20	40	12	0	48N50	2E20
1559	B	27	08	1907	0	50	40		0	48N50	2E20
1560	D	24	06	1910	02	50	40	07	0	48N50	2E20
1561	B	29	07	1902	06	35	40		0	48N50	2E20
1562	D	24	06	1910	22	20	40	07	0	48N50	2E20
1563	B	01	06	1910	04	20	40		0	48N50	2E20
1564	D	26	06	1910	23	20	40	09	0	48N50	2E20
1565	B	03	04	1909	0	50	40		0	48N50	2E20
1566	D	27	06	1910	05	50	40	04	0	48N50	2E20
1567	B	07	01	1909	03	05	40		0	48N50	2E20
1568	D	06	07	1910	08	50	40	11	0	48N50	2E20
1569	B	11	01	1909	07	20	40		0	48N50	2E20
1570	D	06	07	1910	14	20	40	11	0	48N50	2E20
1571	B	21	02	1910	0	50	40		0	48N50	2E20
1572	D	11	07	1910	11	20	40	04	0	48N50	2E20
1573	B	26	02	1909	12	50	40		0	48N50	2E20
1574	D	14	07	1910	06	50	40	00	0	48N50	2E20
1575	B	11	07	1887	22	50	40		0	48N50	2E20
1576	D	19	07	1910	03	50	40	07	0	48N50	2E20
1577	B	26	11	1873	04	50	40		0	48N50	2E20
1578	D	23	07	1910	11	35	40	09	0	48N50	2E20
1579	B	05	09	1909	08	50	40		0	48N50	2E20
1580	D	27	07	1910	22	50	40	01	0	48N50	2E20
1581	B	30	12	1892	08	50	40		0	48N50	2E20
1582	D	02	08	1910	02	20	40	10	0	48N50	2E20
1583	B	19	05	1910	13	50	40		0	48N50	2E20
1584	D	04	08	1910	08	50	40	10	0	48N50	2E20
1585	B	10	04	1905	19	05	40		0	48N50	2E20
1586	D	05	08	1910	12	20	40	09	0	48N50	2E20
1587	B	05	08	1910	18	20	40		0	48N50	2E20
1588	D	15	08	1910	01	50	40	07	0	48N50	2E20
1589	B	17	03	1908	06	20	40		0	48N50	2E20
1590	D	22	08	1910	10	50	40	18	0	48N50	2E20
1591	B	27	09	1909	01	10	40		0	48N50	2E20
1592	D	22	08	1910	14	20	40	18	0	48N50	2E20
1593	B	28	10	1909	11	20	40		0	48N50	2E20
1594	D	25	08	1910	02	50	40	05	0	48N50	2E20
1595	B	17	08	1910	13	20	40		0	48N50	2E20
1596	D	31	08	1910	07	20	40	09	0	48N50	2E20
1597	B	26	03	1905	04	50	40		0	48N50	2E20
1598	D	06	09	1910	22	50	40	11	0	48N50	2E20
1599	B	16	03	1910	01	20	40		0	48N50	2E20
1600	D	08	09	1910	06	50	40	05	0	48N50	2E20
1601	B	27	10	1909	09	50	40		0	48N50	2E20
1602	D	23	09	1910	11	50	40	09	0	48N50	2E20
1603	B	07	09	1858	23	20	40		0	48N50	2E20
1604	D	26	09	1910	0	50	40	10	0	48N50	2E20
1605	B	17	07	1910	15	50	40		0	48N50	2E20
1606	D	29	10	1910	10	50	40	09	0	48N50	2E20
1607	B	06	12	1884	21	50	40		0	48N50	2E20
1608	D	14	11	1910	01	50	40	04	0	48N50	2E20
1609	B	04	08	1884	16	20	40		0	48N50	2E20
1610	D	19	11	1910	01	50	40	14	0	48N50	2E20
1611	B	18	03	1883	02	50	40		0	48N50	2E20
1612	D	12	12	1910	16	50	40	01	0	48N50	2E20
1613	B	06	07	1910	12	50	40		0	48N50	2E20
1614	D	15	12	1910	10	20	40	13	0	48N50	2E20
1615	B	02	04	1909	01	20	40		0	48N50	2E20
1616	D	17	12	1910	16	50	40	01	0	48N50	2E20
1617	B	05	12	1858	09	50	40		0	48N50	2E20
1618	D	22	12	1910	19	50	40	11	0	48N50	2E20
1619	B	03	10	1909	04	50	40		0	48N50	2E20
1620	D	23	12	1910	18	20	40	07	0	48N50	2E20
1621	B	04	01	1911	0	50	40		0	48N50	2E20
1622	D	10	01	1911	03	50	40	09	0	48N50	2E20
1623	B	23	01	1891	09	50	40		0	48N50	2E20
1624	D	25	01	1911	11	35	40	14	0	48N50	2E20
1625	B	30	09	1889	15	50	40		0	48N50	2E20
1626	D	01	02	1911	21	50	40	10	0	48N50	2E20
1627	B	10	11	1910	12	50	40		0	48N50	2E20
1628	D	26	02	1911	02	50	40	09	0	48N50	2E20
1629	B	02	02	1911	19	05	40		0	48N50	2E20
1630	D	27	02	1911	0	50	40	11	0	48N50	2E20
1631	B	23	05	1905	20	35	40		0	48N50	2E20
1632	D	06	03	1911	01	50	40	08	0	48N50	2E20
1633	B	22	12	1910	07	35	40		0	48N50	2E20
1634	D	14	03	1911	12	0	0	09	0	48N50	2E20
1635	B	26	10	1909	07	50	40		0	48N50	2E20
1636	D	15	03	1911	09	30	0	08	0	48N50	2E20
1637	B	30	12	1910	03	50	40		0	48N50	2E20
1638	D	16	03	1911	05	30	0	06	0	48N50	2E20
1639	B	25	05	1898	20	50	40		0	48N50	2E20
1640	D	20	03	1911	21	30	0	19	0	48N50	2E20
1641	B	03	03	1911	18	20	40		0	48N50	2E20
1642	D	29	03	1911	22	0	0	10	0	48N50	2E20
1643	B	13	03	1911	01	0	0		0	48N50	2E20
1644	D	07	04	1911	20	30	0	05	0	48N50	2E20
1645	B	08	08	1908	09	50	40		0	48N50	2E20
1646	D	09	04	1911	10	0	0	17	0	48N50	2E20
1647	B	19	09	1909	16	50	40		0	48N50	2E20
1648	D	11	04	1911	01	0	0	06	0	48N50	2E20
1649	B	05	03	1877	0	50	40		0	48N50	2E20
1650	D	19	04	1911	10	0	0	09	0	48N50	2E20
1651	B	20	10	1858	11	20	40		0	48N50	2E20
1652	D	03	05	1911	17	0	0	03	0	48N50	2E20
1653	B	23	02	1911	0	50	40		0	48N50	2E20
1654	D	21	05	1911	05	30	0	10	0	48N50	2E20
1655	B	19	01	1903	05	50	40		0	48N50	2E20
1656	D	06	06	1911	20	30	0	07	0	48N50	2E20
1657	B	30	01	1911	07	50	40		0	48N50	2E20
1658	D	13	06	1911	01	0	0	09	0	48N50	2E20
1659	B	24	06	1910	22	50	40		0	48N50	2E20
1660	D	18	06	1911	03	0	0	00	0	48N50	2E20
1661	B	30	09	1907	07	50	40		0	48N50	2E20
1662	D	20	06	1911	13	0	0	06	0	48N50	2E20
1663	B	21	10	1909	10	50	40		0	48N50	2E20
1664	D	20	06	1911	18	0	0	06	0	48N50	2E20
1665	B	17	06	1911	19	0	0		0	48N50	2E20
1666	D	20	06	1911	23	0	0	06	0	48N50	2E20
1667	B	12	12	1910	18	50	40		0	48N50	2E20
1668	D	10	07	1911	17	30	0	06	0	48N50	2E20
1669	B	18	03	1910	15	20	40		0	48N50	2E20
1670	D	14	07	1911	10	0	0	01	0	48N50	2E20
1671	B	14	04	1911	21	0	0		0	48N50	2E20
1672	D	17	07	1911	11	0	0	11	0	48N50	2E20
1673	B	22	12	1910	06	50	40		0	48N50	2E20
1674	D	19	07	1911	22	0	0	12	0	48N50	2E20
1675	B	23	02	1910	19	20	40		0	48N50	2E20
1676	D	23	07	1911	11	0	0	01	0	48N50	2E20
1677	B	16	11	1909	02	20	40		0	48N50	2E20
1678	D	28	07	1911	14	45	0	16	0	48N50	2E20
1679	B	13	05	1900	04	20	40		0	48N50	2E20
1680	D	28	07	1911	18	0	0	16	0	48N50	2E20
1681	B	26	02	1907	10	20	40		0	48N50	2E20
1682	D	30	07	1911	09	30	0	10	0	48N50	2E20
1683	B	14	12	1910	07	20	40		0	48N50	2E20
1684	D	31	07	1911	04	0	0	04	0	48N50	2E20
1685	B	16	01	1910	15	50	40		0	48N50	2E20
1686	D	31	07	1911	14	0	0	04	0	48N50	2E20
1687	B	10	06	1911	17	0	0		0	48N50	2E20
1688	D	02	08	1911	20	30	0	01	0	48N50	2E20
1689	B	05	06	1875	17	05	40		0	48N50	2E20
1690	D	08	08	1911	17	0	0	01	0	48N50	2E20
1691	B	28	07	1911	22	0	0		0	48N50	2E20
1692	D	09	08	1911	02	0	0	02	0	48N50	2E20
1693	B	24	03	1907	03	50	40		0	48N50	2E20
1694	D	09	08	1911	20	30	0	02	0	48N50	2E20
1695	B	07	07	1910	05	20	40		0	48N50	2E20
1696	D	13	08	1911	22	0	0	08	0	48N50	2E20
1697	B	07	07	1857	20	50	40		0	48N50	2E20
1698	D	16	08	1911	0	30	0	05	0	48N50	2E20
1699	B	09	02	1909	14	50	40		0	48N50	2E20
1700	D	17	08	1911	12	20	0	05	0	48N50	2E20
1701	B	19	12	1908	13	50	40		0	48N50	2E20
1702	D	18	08	1911	09	30	0	02	0	48N50	2E20
1703	B	20	09	1910	02	20	40		0	48N50	2E20
1704	D	19	08	1911	16	0	0	11	0	48N50	2E20
1705	B	06	07	1903	02	20	40		0	48N50	2E20
1706	D	23	08	1911	04	0	0	18	0	48N50	2E20
1707	B	18	04	1911	23	45	0		0	48N50	2E20
1708	D	24	08	1911	11	45	0	14	0	48N50	2E20
1709	B	20	10	1910	17	05	40		0	48N50	2E20
1710	D	28	08	1911	21	0	0	08	0	48N50	2E20
1711	B	24	11	1909	20	50	40		0	48N50	2E20
1712	D	03	09	1911	06	0	0	00	0	48N50	2E20
1713	B	20	07	1911	04	0	0		0	48N50	2E20
1714	D	04	09	1911	12	0	0	01	0	48N50	2E20
1715	B	05	03	1892	20	50	40		0	48N50	2E20
1716	D	30	10	1911	07	30	0	01	0	48N50	2E20
1717	B	20	01	1893	10	50	40		0	48N50	2E20
1718	D	09	11	1911	03	0	0	11	0	48N50	2E20
1719	B	25	07	1908	05	50	40		0	48N50	2E20
1720	D	11	11	1911	20	30	0	03	0	48N50	2E20
1721	B	06	08	1881	22	50	40		0	48N50	2E20
1722	D	12	11	1911	07	30	0	08	0	48N50	2E20
1723	B	25	12	1892	10	20	40		0	48N50	2E20
1724	D	12	11	1911	09	30	0	08	0	48N50	2E20
1725	B	18	03	1911	17	10	0		0	48N50	2E20
1726	D	12	11	1911	13	15	0	08	0	48N50	2E20
1727	B	06	03	1885	22	50	40		0	48N50	2E20
1728	D	22	11	1911	18	30	0	00	0	48N50	2E20
1729	B	23	08	1910	04	50	40		0	48N50	2E20
1730	D	26	11	1911	01	0	0	03	0	48N50	2E20
1731	B	31	07	1906	14	50	40		0	48N50	2E20
1732	D	26	11	1911	06	30	0	03	0	48N50	2E20
1733	B	29	04	1906	06	50	40		0	48N50	2E20
1734	D	29	11	1911	05	30	0	02	0	48N50	2E20
1735	B	27	08	1911	0	05	0		0	48N50	2E20
1736	D	08	12	1911	06	30	0	02	0	48N50	2E20
1737	B	11	03	1905	14	50	40		0	48N50	2E20
1738	D	11	12	1911	09	30	0	19	0	48N50	2E20
1739	B	08	12	1911	17	0	0		0	48N50	2E20
1740	D	12	12	1911	07	45	0	05	0	48N50	2E20
1741	B	21	04	1902	19	50	40		0	48N50	2E20
1742	D	13	12	1911	12	0	0	01	0	48N50	2E20
1743	B	20	02	1910	06	20	40		0	48N50	2E20
1744	D	21	12	1911	09	0	0	01	0	48N50	2E20
1745	B	23	06	1911	20	15	0		0	48N50	2E20
1746	D	25	12	1911	01	0	0	08	0	48N50	2E20
1747	B	31	07	1904	06	20	40		0	48N50	2E20
1748	D	30	12	1911	06	0	0	03	0	48N50	2E20
1749	B	04	10	1903	05	50	40		0	48N50	2E20
1750	D	01	01	1912	20	0	0	07	0	48N50	2E20
1751	B	28	03	1911	06	0	0		0	48N50	2E20
1752	D	07	01	1912	03	0	0	03	0	48N50	2E20
1753	B	25	02	1909	22	50	40		0	48N50	2E20
1754	D	10	01	1912	05	0	0	05	0	48N50	2E20
1755	B	01	04	1911	22	30	0		0	48N50	2E20
1756	D	11	01	1912	07	30	0	08	0	48N50	2E20
1757	B	17	12	1908	04	20	40		0	48N50	2E20
1758	D	17	01	1912	21	30	0	08	0	48N50	2E20
1759	B	04	07	1911	11	0	0		0	48N50	2E20
1760	D	22	01	1912	07	0	0	10	0	48N50	2E20
1761	B	23	06	1910	05	50	40		0	48N50	2E20
1762	D	23	01	1912	10	0	0	03	0	48N50	2E20
1763	B	26	12	1905	12	50	40		0	48N50	2E20
1764	D	23	01	1912	17	30	0	03	0	48N50	2E20
1765	B	20	10	1911	19	0	0		0	48N50	2E20
1766	D	26	01	1912	15	0	0	00	0	48N50	2E20
