PRO	NUM	COU	DAY	MON	YEA	H	MN	SEC	TZ	LAT	LON	COD	CITY
C	552	F	21	5	1905	3	0	0	-1	48N 5	7E21	68	VIEUX-THANN
C	553	F	1	1	1928	11	30	0	0	35N40	0W30	ALG	ORAN
C	554	F	14	3	1925	4	0	0	0	47N24	0E42	37	ST-PIERRE-DES-C
C	555	F	12	10	1927	19	0	0	0	45N26	4E23	42	ROANNE
C	556	F	17	8	1901	10	50	40	0	43N37	1E26	31	STE-FOIX-DE-PEY
C	557	F	8	2	1901	1	50	40	0	43N18	0W22	64	PARDS
C	558	F	20	12	1872	2	51	40	0	49N26	2E 5	60	NOYON
C	559	F	21	1	1869	2	43	40	0	48N18	4E 5	10	CLAIRVAUX
C	560	F	24	1	1910	11	50	40	0	45N26	4E23	42	ST-ETIENNE
C	561	F	20	10	1893	15	50	40	0	45N26	4E23	42	ST-MARTIN-DE-LE
C	562	F	10	8	1890	16	50	0	0	48N55	2E30	93	PANTIN
C	563	F	1	12	1925	4	0	0	0	42N42	2E55	66	PERPIGNAN
C	564	N	21	6	1909	5	40	28	0	52N22	4E53	AD	AMSTERDAM
C	565	F	7	3	1910	19	45	0	-1	48N 5	7E21	68	COLMAR
C	566	F	14	7	1933	2	0	0	0	43N37	3E53	34	PEZENAS
C	567	F	20	9	1926	15	0	0	0	47N 5	2E23	18	SANCERGUES
C	568	F	5	10	1929	10	0	0	0	49N 1	1E11	27	ST-GEORGES-DU V
C	569	F	14	10	1927	7	30	0	0	45N26	4E23	42	ROANNE
C	570	F	11	4	1929	22	0	0	0	46N18	4E50	71	MACON
C	571	F	7	4	1926	3	0	0	0	48N55	2E30	93	PANTIN
C	572	F	20	9	1929	18	0	0	0	49N54	2E18	80	AMIENS
C	573	F	20	1	1929	8	0	0	0	49N11	0W22	14	EQUEMANVILLE
C	574	F	26	11	1926	16	0	0	0	43N18	5E22	13	AIX-EN-PROVENCE
C	575	F	23	7	1927	9	0	0	0	49N 0	2E 0	95	BEZONS
C	576	F	24	1	1928	16	0	0	0	48N55	2E30	93	BAGNOLET
C	577	F	5	3	1929	19	0	0	0	50N18	2E46	62	HENIN-LIETARD
C	578	F	2	5	1930	0	30	0	0	47N40	2W44	56	VANNES
C	579	F	13	11	1926	6	0	0	0	45N50	1E15	87	LIMOGES
C	580	F	22	11	1930	11	0	0	0	49N 7	1W 5	50	CHERBOURG
C	581	F	12	1	1894	17	50	40	0	50N18	2E46	62	LIEVIN
C	582	F	15	10	1926	3	0	0	0	43N37	3E53	34	MONTPELLIER
C	583	F	22	2	1925	20	0	0	0	44N33	6E 0	05	GAP
C	584	F	22	7	1916	21	0	0	0	35N20	0W45	ALG	SIDI-BEL-ABBES
C	585	F	17	1	1928	5	30	0	0	49N 1	1E11	27	ST-GERMAIN-VILL
C	586	F	23	6	1918	11	0	0	0	46N35	0E20	86	BUXEROLLES
C	587	F	4	3	1926	16	10	0	0	37N 0	7E45	ALG	BONE
C	588	F	27	5	1932	19	0	0	0	49N 7	6E11	57	AUDUN-LE-TICHE
C	589	F	13	3	1931	0	0	0	0	48N55	2E30	93	AUBERVILLIERS
C	590	F	12	2	1931	17	15	0	0	48N31	2W45	22	PLOUGUENAST
C	591	F	15	11	1930	21	0	0	0	37N 0	7E45	ALG	BONE
C	592	F	7	1	1929	23	0	0	0	47N13	1W35	44	ST-JOACHIM
C	593	F	18	1	1931	9	30	0	0	49N26	1E 5	76	LE HAVRE
